route_no,survey_no,survey.starting,dog_type,number,number.km,Date,Year,Month,time_point,Adult,Female,Neutered,Lactating,CNR
6,176,2018-12-19T06:25:00Z,Male sterile,41,#Error,19/12/2018,2018,11,10,1,,1,0,1
6,176,2018-12-19T06:25:00Z,Male sterile,41,#Error,19/12/2018,2018,11,10,1,,1,0,1
6,176,2018-12-19T06:25:00Z,Male sterile,41,#Error,19/12/2018,2018,11,10,1,,1,0,1
6,176,2018-12-19T06:25:00Z,Male sterile,41,#Error,19/12/2018,2018,11,10,1,,1,0,1
6,176,2018-12-19T06:25:00Z,Male sterile,41,#Error,19/12/2018,2018,11,10,1,,1,0,1
6,176,2018-12-19T06:25:00Z,Male sterile,41,#Error,19/12/2018,2018,11,10,1,,1,0,1
6,176,2018-12-19T06:25:00Z,Male sterile,41,#Error,19/12/2018,2018,11,10,1,,1,0,1
6,176,2018-12-19T06:25:00Z,Male sterile,41,#Error,19/12/2018,2018,11,10,1,,1,0,1
6,176,2018-12-19T06:25:00Z,Male sterile,41,#Error,19/12/2018,2018,11,10,1,,1,0,1
6,176,2018-12-19T06:25:00Z,Male sterile,41,#Error,19/12/2018,2018,11,10,1,,1,0,1
6,176,2018-12-19T06:25:00Z,Male sterile,41,#Error,19/12/2018,2018,11,10,1,,1,0,1
6,176,2018-12-19T06:25:00Z,Male sterile,41,#Error,19/12/2018,2018,11,10,1,,1,0,1
6,176,2018-12-19T06:25:00Z,Male sterile,41,#Error,19/12/2018,2018,11,10,1,,1,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,176,2018-12-19T06:25:00Z,Pup,33,#Error,19/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female,37,#Error,20/12/2018,2018,11,10,1,1,0,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Female sterile,22,#Error,20/12/2018,2018,11,10,1,1,1,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male,49,#Error,20/12/2018,2018,11,10,1,,0,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Male sterile,47,#Error,20/12/2018,2018,11,10,1,,1,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,177,2018-12-20T06:35:00Z,Pup,16,#Error,20/12/2018,2018,11,10,0,,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female,44,#Error,21/12/2018,2018,11,10,1,1,0,0,1
6,179,2018-12-21T06:25:00Z,Female sterile,25,#Error,21/12/2018,2018,11,10,1,1,1,0,1
6,179,2018-12-21T06:25:00Z,Female sterile,25,#Error,21/12/2018,2018,11,10,1,1,1,0,1
6,179,2018-12-21T06:25:00Z,Female sterile,25,#Error,21/12/2018,2018,11,10,1,1,1,0,1
6,179,2018-12-21T06:25:00Z,Female sterile,25,#Error,21/12/2018,2018,11,10,1,1,1,0,1
