IDno,date_in,get,sex_age,date_out,year_month,Month,Year,month_year,distemper,rabies,venereal_cancer,Female,Adult,Owned,Pregnant
18546,3/6/2016,hand,Mpup,6/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18547,3/6/2016,net,M,6/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18548,3/6/2016,net,M,6/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18549,3/6/2016,net,F,11/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18550,3/6/2016,hand,My,6/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18551,3/6/2016,hand,M,6/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18552,3/6/2016,hand,Mpup,6/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18553,3/6/2016,net,Fpup,6/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18554,3/6/2016,hand,Mpup,6/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18555,3/6/2016,hand,Fpup,6/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18556,3/6/2016,hand,Fpup,6/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18557,3/6/2016,net,F,6/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18558,3/6/2016,hand,Fpup,6/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18559,3/6/2016,net,M,6/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18560,3/6/2016,net,My,6/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18561,3/6/2016,hand,My,6/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18562,3/6/2016,net,M,6/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18563,3/6/2016,net,M,6/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18564,3/6/2016,net,My,6/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18565,3/6/2016,net,My,6/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18566,3/6/2016,net,F,6/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18569,3/6/2016,net,Fpup,6/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18570,3/6/2016,net,F,7/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18571,4/6/2016,net,M,6/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18572,4/6/2016,net,M,6/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18573,4/6/2016,net,F,6/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18574,4/6/2016,net,F,6/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18575,4/6/2016,net,Fy,6/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18576,4/6/2016,net,F,6/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18577,4/6/2016,net,M,6/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18578,4/6/2016,net,Fy,NA,,6,2016,Jun-16,1,0,0,1,0,0,0
18579,4/6/2016,net,Fy,6/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18580,4/6/2016,net,F,15/6/2016,,6,2016,Jun-16,0,0,1,1,1,0,0
18581,4/6/2016,hand,Fpup,8/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18582,4/6/2016,hand,Mpup,8/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18583,4/6/2016,hand,Mpup,8/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18584,4/6/2016,hand,Mpup,8/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18585,4/6/2016,hand,Mpup,8/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18586,4/6/2016,hand,Mpup,8/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18587,4/6/2016,net,F,8/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18589,4/6/2016,net,M,8/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18590,4/6/2016,hand,Fy,6/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18591,4/6/2016,hand,Fy,6/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18592,4/6/2016,hand,M,6/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18593,4/6/2016,hand,Fy,6/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18594,4/6/2016,hand,Mpup,6/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18595,4/6/2016,net,F,6/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18596,4/6/2016,hand,F,6/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18597,4/6/2016,hand,Fy,15/6/2016,,6,2016,Jun-16,0,0,1,1,0,0,0
18598,4/6/2016,hand,Mpup,6/6/2016,,6,2016,Jun-16,0,0,0,0,0,1,0
18599,4/6/2016,hand,My,6/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18600,4/6/2016,hand,Mpup,6/6/2016,,6,2016,Jun-16,0,0,0,0,0,1,0
18601,4/6/2016,hand,My,6/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18602,4/6/2016,net,F,6/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18603,4/6/2016,net,M,6/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18604,4/6/2016,net,F,6/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18605,4/6/2016,net,M,6/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18588,5/6/2016,net,F,8/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18606,6/6/2016,hand,F,8/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18607,6/6/2016,net,M,8/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18608,6/6/2016,hand,M,8/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18609,6/6/2016,net,M,8/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18610,6/6/2016,hand,M,8/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18611,6/6/2016,hand,Fpup,8/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18612,6/6/2016,net,M,8/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18613,6/6/2016,hand,Mpup,8/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18614,6/6/2016,net,M,8/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18615,6/6/2016,net,Fy,8/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18616,6/6/2016,hand,Fpup,9/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18617,6/6/2016,hand,My,9/6/2016,,6,2016,Jun-16,0,0,0,0,0,1,0
18618,6/6/2016,hand,M,9/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18619,6/6/2016,hand,F,9/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18620,6/6/2016,hand,M,9/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18621,6/6/2016,net,F,9/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18622,6/6/2016,hand,M,9/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18623,6/6/2016,hand,M,9/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18625,6/6/2016,hand,F,9/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18626,6/6/2016,hand,F,9/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18627,6/6/2016,hand,F,9/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18628,6/6/2016,hand,M,9/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18629,6/6/2016,hand,My,9/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18630,6/6/2016,hand,Mpup,9/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18631,6/6/2016,hand,F,9/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18632,6/6/2016,hand,Fpup,9/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18633,6/6/2016,hand,My,9/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18634,6/6/2016,hand,Fpup,9/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18635,6/6/2016,hand,M,9/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18636,6/6/2016,hand,My,9/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18637,6/6/2016,hand,My,9/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18638,6/6/2016,hand,M,9/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18639,6/6/2016,,,11/6/2016,,6,2016,Jun-16,0,0,0,NA,NA,1,0
18640,6/6/2016,hand,M,8/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18641,6/6/2016,hand,M,8/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18642,6/6/2016,hand,,13/7/2016,,6,2016,Jun-16,0,0,0,NA,NA,1,0
18643,6/6/2016,hand,,16/6/2016,,6,2016,Jun-16,0,0,0,NA,NA,1,0
18644,6/6/2016,hand,,22/7/2016,,6,2016,Jun-16,0,0,0,NA,NA,1,0
18645,6/6/2016,hand,,16/6/2016,,6,2016,Jun-16,0,0,0,NA,NA,1,0
18646,6/6/2016,hand,,10/7/2016,,6,2016,Jun-16,0,0,0,NA,NA,0,0
18647,6/6/2016,owner,F,6/6/2016,,6,2016,Jun-16,0,0,0,1,1,1,0
18648,7/6/2016,hand,M,9/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18649,7/6/2016,net,F,9/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18650,7/6/2016,net,F,9/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18651,7/6/2016,net,M,9/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18652,7/6/2016,net,Fy,9/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18653,7/6/2016,net,Fy,9/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18654,7/6/2016,net,My,9/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18656,7/6/2016,hand,F,9/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18657,7/6/2016,hand,Fy,9/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18658,7/6/2016,hand,Fpup,9/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18659,7/6/2016,hand,Fpup,9/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18660,7/6/2016,hand,F,10/6/2016,,6,2016,Jun-16,0,0,0,1,1,1,0
18661,7/6/2016,hand,Mpup,10/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18662,7/6/2016,hand,F,10/6/2016,,6,2016,Jun-16,0,0,0,1,1,1,0
18663,7/6/2016,hand,Mpup,10/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18664,7/6/2016,net,F,10/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18665,7/6/2016,hand,Fy,10/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18666,7/6/2016,net,M,10/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18667,7/6/2016,net,F,10/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18668,7/6/2016,net,M,10/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18669,7/6/2016,net,Fy,10/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18670,7/6/2016,hand,M,10/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18671,7/6/2016,hand,Mpup,15/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18672,7/6/2016,hand,Mpup,10/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18673,7/6/2016,hand,Mpup,10/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18674,7/6/2016,hand,Mpup,10/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18675,7/6/2016,hand,Fpup,10/6/2016,,6,2016,Jun-16,0,0,0,1,0,1,0
18676,7/6/2016,hand,Fpup,10/6/2016,,6,2016,Jun-16,0,0,0,1,0,1,0
18677,7/6/2016,net,F,10/6/2016,,6,2016,Jun-16,0,0,0,1,1,1,0
18679,7/6/2016,hand,Fpup,10/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18680,7/6/2016,hand,Fpup,10/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18681,7/6/2016,hand,Fpup,10/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18682,7/6/2016,hand,My,10/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18683,7/6/2016,hand,My,10/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18684,7/6/2016,hand,My,10/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18685,7/6/2016,hand,Fpup,10/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18687,7/6/2016,hand,Fpup,10/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18688,7/6/2016,net,Fpup,10/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18689,8/6/2016,hand,Mpup,10/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18690,8/6/2016,net,Fpup,10/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18691,8/6/2016,net,Fpup,10/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18692,8/6/2016,net,M,10/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18693,8/6/2016,net,F,10/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18694,8/6/2016,net,F,11/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18695,8/6/2016,hand,My,11/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18696,8/6/2016,net,M,11/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18697,8/6/2016,hand,Fy,11/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18698,8/6/2016,net,M,11/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18699,8/6/2016,net,M,11/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18700,8/6/2016,hand,M,11/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18701,8/6/2016,hand,My,11/6/2016,,6,2016,Jun-16,0,0,0,0,0,1,0
18702,8/6/2016,hand,M,11/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18703,8/6/2016,net,M,11/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18704,8/6/2016,hand,Fpup,11/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18705,8/6/2016,hand,Fy,11/6/2016,,6,2016,Jun-16,0,0,0,1,0,1,0
18706,8/6/2016,hand,Fpup,11/6/2016,,6,2016,Jun-16,0,0,0,1,0,1,0
18707,8/6/2016,hand,M,11/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18708,8/6/2016,net,F,11/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18709,8/6/2016,net,My,11/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18710,8/6/2016,net,F,11/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18741,8/6/2016,hand,Fpup,11/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18742,8/6/2016,hand,Mpup,11/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18743,8/6/2016,,,23/6/2016,,6,2016,Jun-16,0,0,0,NA,NA,1,0
18711,9/6/2016,net,F,11/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18713,9/6/2016,net,Fpup,11/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18714,9/6/2016,hand,My,11/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18715,9/6/2016,net,F,11/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18716,9/6/2016,net,M,11/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18717,9/6/2016,hand,M,11/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18719,9/6/2016,net,Fy,11/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18720,9/6/2016,net,Fy,11/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18721,9/6/2016,net,F,11/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18722,9/6/2016,net,My,11/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18723,9/6/2016,net,M,11/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18724,9/6/2016,net,F,11/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18725,9/6/2016,net,My,11/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18726,9/6/2016,net,M,11/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18727,9/6/2016,hand,Mpup,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18728,9/6/2016,hand,My,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18729,9/6/2016,hand,My,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18730,9/6/2016,hand,F,13/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18731,9/6/2016,hand,Fpup,13/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18732,9/6/2016,hand,Fy,13/6/2016,,6,2016,Jun-16,0,0,1,1,0,0,0
18733,9/6/2016,hand,F,13/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18734,9/6/2016,hand,Fpup,13/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18735,9/6/2016,hand,Fpup,13/6/2016,,6,2016,Jun-16,0,0,0,1,0,1,0
18736,9/6/2016,hand,Mpup,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,1,0
18737,9/6/2016,hand,Fpup,13/6/2016,,6,2016,Jun-16,0,0,0,1,0,1,0
18738,9/6/2016,hand,F,13/6/2016,,6,2016,Jun-16,0,0,0,1,1,1,0
18739,9/6/2016,hand,Mpup,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,1,0
18740,9/6/2016,hand,My,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,1,0
18744,10/6/2016,hand,My,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,1,0
18745,10/6/2016,hand,My,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18746,10/6/2016,hand,Fpup,13/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18747,10/6/2016,hand,M,14/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18781,10/6/2016,hand,F,13/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18782,10/6/2016,hand,F,27/6/2016,,6,2016,Jun-16,0,0,1,1,1,0,0
18784,10/6/2016,hand,My,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18751,11/6/2016,hand,Fpup,13/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18752,11/6/2016,hand,My,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18753,11/6/2016,hand,F,13/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18754,11/6/2016,hand,F,13/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18755,11/6/2016,hand,My,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18756,11/6/2016,net,Mpup,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18757,11/6/2016,net,F,13/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18758,11/6/2016,net,M,27/6/2016,,6,2016,Jun-16,0,0,1,0,1,0,0
18759,11/6/2016,net,F,13/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18760,11/6/2016,net,M,13/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18765,11/6/2016,net,M,13/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18766,11/6/2016,hand,My,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18767,11/6/2016,net,My,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18768,11/6/2016,net,F,13/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18769,11/6/2016,hand,Mpup,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18770,11/6/2016,hand,Mpup,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18771,11/6/2016,net,Fy,13/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18772,11/6/2016,net,F,13/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18773,11/6/2016,net,F,13/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18774,11/6/2016,hand,Mpup,13/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18775,11/6/2016,net,F,13/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18776,11/6/2016,hand,M,13/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18777,11/6/2016,hand,M,13/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18778,11/6/2016,net,F,13/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18779,11/6/2016,hand,Fpup,13/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18798,12/6/2016,hand,,13/6/2016,,6,2016,Jun-16,0,0,0,NA,NA,0,0
18785,13/6/2016,hand,Mpup,15/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18788,13/6/2016,hand,Fpup,15/6/2016,,6,2016,Jun-16,0,0,0,1,0,1,0
18789,13/6/2016,hand,Mpup,15/6/2016,,6,2016,Jun-16,0,0,0,0,0,1,0
18790,13/6/2016,hand,Fpup,15/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18791,13/6/2016,hand,Fpup,15/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18792,13/6/2016,hand,Mpup,15/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18793,13/6/2016,hand,Mpup,15/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18794,13/6/2016,hand,F,15/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18795,13/6/2016,hand,Mpup,15/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18796,13/6/2016,hand,F,15/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,1
18797,13/6/2016,hand,Fpup,15/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18799,13/6/2016,hand,Fy,15/6/2016,,6,2016,Jun-16,0,0,0,1,0,1,0
18800,13/6/2016,hand,M,15/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18801,13/6/2016,hand,F,15/6/2016,,6,2016,Jun-16,0,0,0,1,1,1,0
18802,13/6/2016,hand,M,15/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18803,13/6/2016,hand,F,15/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18804,13/6/2016,net,M,15/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18805,13/6/2016,hand,M,15/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18806,13/6/2016,net,F,15/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18807,13/6/2016,hand,F,15/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18808,13/6/2016,hand,M,15/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18809,13/6/2016,hand,M,15/6/2016,,6,2016,Jun-16,0,0,0,0,1,1,0
18810,13/6/2016,hand,M,15/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18811,13/6/2016,hand,Fpup,15/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18814,13/6/2016,hand,M,15/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18815,13/6/2016,hand,F,15/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18816,14/6/2016,hand,M,16/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18817,14/6/2016,net,M,16/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18818,14/6/2016,hand,Fpup,16/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18819,14/6/2016,hand,F,16/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18820,14/6/2016,hand,Fpup,16/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18821,14/6/2016,hand,Fpup,16/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18822,14/6/2016,net,M,16/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18823,14/6/2016,net,F,16/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18824,14/6/2016,net,My,16/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18825,14/6/2016,net,F,16/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18826,14/6/2016,hand,Mpup,16/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18827,14/6/2016,hand,Mpup,16/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18828,14/6/2016,hand,Mpup,16/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18829,14/6/2016,hand,Mpup,16/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18830,14/6/2016,net,F,16/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18831,14/6/2016,hand,My,16/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18832,14/6/2016,hand,My,16/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18833,14/6/2016,hand,Fpup,16/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18834,14/6/2016,hand,F,16/6/2016,,6,2016,Jun-16,0,0,0,1,1,1,0
18835,14/6/2016,net,F,16/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18836,14/6/2016,net,M,16/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18837,14/6/2016,net,M,16/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18838,14/6/2016,net,F,16/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18839,14/6/2016,hand,Mpup,16/6/2016,,6,2016,Jun-16,0,0,0,0,0,1,0
18880,14/6/2016,hand,Fpup,17/6/2016,,6,2016,Jun-16,0,0,0,1,0,1,0
18881,14/6/2016,hand,My,17/6/2016,,6,2016,Jun-16,0,0,0,0,0,1,0
18882,14/6/2016,net,F,17/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18883,14/6/2016,hand,F,17/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18884,14/6/2016,hand,Mpup,17/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18885,14/6/2016,hand,Fpup,17/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18886,14/6/2016,net,Mpup,17/6/2016,,6,2016,Jun-16,0,0,0,0,0,0,0
18854,15/6/2016,hand,Fpup,17/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18855,15/6/2016,hand,Fy,17/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
18856,15/6/2016,net,M,17/6/2016,,6,2016,Jun-16,0,0,0,0,1,0,0
18857,15/6/2016,net,F,17/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18858,15/6/2016,net,F,17/6/2016,,6,2016,Jun-16,0,0,0,1,1,0,0
18859,15/6/2016,hand,Fpup,17/6/2016,,6,2016,Jun-16,0,0,0,1,0,0,0
