date_in,Female,Adult,distemper,mange,rabies,venereal_cancer,Pregnant,time_trend,Female_c,Adult_c,time_trend_c,seasonal_trend,Year
31/1/2014,1,0,0,0,0,0,0,7,0,-0.613825414,-15.81537432,1,2014
31/1/2014,1,0,0,0,0,0,0,7,0,-0.613825414,-15.81537432,1,2014
31/1/2014,1,1,0,0,0,0,0,7,0,0.386174586,-15.81537432,1,2014
31/1/2014,1,0,0,0,0,0,0,7,0,-0.613825414,-15.81537432,1,2014
31/1/2014,1,1,0,0,0,0,0,7,0,0.386174586,-15.81537432,1,2014
31/1/2014,1,0,0,0,0,0,0,7,0,-0.613825414,-15.81537432,1,2014
31/1/2014,1,1,0,0,0,1,0,7,0,0.386174586,-15.81537432,1,2014
31/1/2014,1,0,0,0,0,0,0,7,0,-0.613825414,-15.81537432,1,2014
31/1/2014,1,1,0,0,0,0,0,7,0,0.386174586,-15.81537432,1,2014
31/1/2014,1,0,0,0,0,0,0,7,0,-0.613825414,-15.81537432,1,2014
31/1/2014,1,0,0,0,0,0,0,7,0,-0.613825414,-15.81537432,1,2014
31/1/2014,1,0,0,0,0,0,0,7,0,-0.613825414,-15.81537432,1,2014
31/1/2014,1,1,0,0,0,0,0,7,0,0.386174586,-15.81537432,1,2014
1/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
3/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
3/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
3/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
3/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
3/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
3/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
3/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
3/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
3/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
3/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
3/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
3/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
3/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
3/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
3/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
3/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
3/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
3/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
4/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
4/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
4/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
4/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
4/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
4/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
4/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
4/2/2014,1,1,0,0,0,1,0,8,0,0.386174586,-14.81537432,2,2014
4/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
4/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
4/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
4/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
5/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
5/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
5/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
5/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
5/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
5/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
5/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
5/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
5/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
5/2/2014,1,1,0,1,0,0,1,8,0,0.386174586,-14.81537432,2,2014
5/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
5/2/2014,1,1,0,1,0,0,1,8,0,0.386174586,-14.81537432,2,2014
5/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
6/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
6/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
6/2/2014,1,1,0,1,0,0,0,8,0,0.386174586,-14.81537432,2,2014
6/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
6/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
6/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
6/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
6/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
6/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
6/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
6/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
6/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
7/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
7/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
7/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
7/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
7/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
7/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
7/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
7/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
7/2/2014,1,0,0,1,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
7/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
7/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
7/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
7/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
7/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
8/2/2014,1,1,0,1,0,0,0,8,0,0.386174586,-14.81537432,2,2014
8/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
8/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
8/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
8/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
8/2/2014,1,1,0,1,0,0,0,8,0,0.386174586,-14.81537432,2,2014
8/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
8/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
10/2/2014,1,1,0,0,0,1,0,8,0,0.386174586,-14.81537432,2,2014
10/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
10/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
10/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
10/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
10/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
10/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
10/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
10/2/2014,1,1,0,0,0,1,0,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,1,0,0,0,1,0,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
11/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
11/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
11/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
11/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
11/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
11/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,1,0,1,0,0,0,8,0,0.386174586,-14.81537432,2,2014
11/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
11/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
12/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
12/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
12/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
12/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
12/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
12/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
12/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
12/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
13/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
13/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
13/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
13/2/2014,1,0,0,0,0,0,1,8,0,-0.613825414,-14.81537432,2,2014
13/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
13/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
13/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
13/2/2014,1,1,0,0,0,1,0,8,0,0.386174586,-14.81537432,2,2014
13/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
13/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
13/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
13/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
13/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
14/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
14/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
14/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
14/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
14/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
14/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
14/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
14/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
14/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
14/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
14/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
14/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
14/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
14/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
14/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
14/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
15/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
15/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
15/2/2014,1,1,0,1,0,1,0,8,0,0.386174586,-14.81537432,2,2014
15/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
15/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
17/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
17/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
17/2/2014,1,1,0,1,0,0,1,8,0,0.386174586,-14.81537432,2,2014
17/2/2014,1,0,0,1,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
17/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
17/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
17/2/2014,1,1,0,1,0,0,1,8,0,0.386174586,-14.81537432,2,2014
17/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
17/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
17/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
17/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
17/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
17/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
17/2/2014,1,1,0,0,0,1,0,8,0,0.386174586,-14.81537432,2,2014
18/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
18/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
18/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
18/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
18/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
18/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
18/2/2014,1,1,0,0,0,1,0,8,0,0.386174586,-14.81537432,2,2014
18/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
18/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
18/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
18/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
18/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
18/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
18/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
18/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
18/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
18/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
18/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
18/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
18/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
18/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
19/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
19/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
19/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
19/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
19/2/2014,1,1,0,1,0,0,0,8,0,0.386174586,-14.81537432,2,2014
19/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
19/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
19/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
19/2/2014,1,1,0,0,0,1,0,8,0,0.386174586,-14.81537432,2,2014
19/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
19/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
20/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
20/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
20/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
20/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
20/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
20/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
20/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
20/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
20/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
20/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
20/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
20/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
21/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
21/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
21/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
21/2/2014,1,1,0,1,0,0,0,8,0,0.386174586,-14.81537432,2,2014
21/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
21/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
21/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
21/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
21/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
21/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
21/2/2014,1,1,0,1,0,0,1,8,0,0.386174586,-14.81537432,2,2014
21/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
21/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
21/2/2014,1,1,0,1,0,0,0,8,0,0.386174586,-14.81537432,2,2014
21/2/2014,1,1,0,1,0,0,0,8,0,0.386174586,-14.81537432,2,2014
21/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
21/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
21/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
22/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
22/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
22/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
22/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
22/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
22/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
22/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
22/2/2014,1,1,0,1,0,0,0,8,0,0.386174586,-14.81537432,2,2014
22/2/2014,1,0,0,1,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
22/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
22/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
22/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
22/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
22/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
22/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
22/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
22/2/2014,1,1,0,1,0,0,1,8,0,0.386174586,-14.81537432,2,2014
22/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
22/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
22/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
22/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
24/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
24/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
24/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
24/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
24/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
24/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
24/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
24/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
24/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
25/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
25/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
25/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
25/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
25/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
25/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
25/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
25/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
26/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
26/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
26/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
26/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
26/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
26/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
27/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
27/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
27/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
27/2/2014,1,0,0,1,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
27/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
27/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
27/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
27/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
27/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
27/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
27/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
27/2/2014,1,1,0,1,0,0,0,8,0,0.386174586,-14.81537432,2,2014
27/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
27/2/2014,1,1,0,1,0,0,0,8,0,0.386174586,-14.81537432,2,2014
27/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
28/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
28/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
28/2/2014,1,1,0,1,0,0,0,8,0,0.386174586,-14.81537432,2,2014
28/2/2014,1,1,0,0,0,0,1,8,0,0.386174586,-14.81537432,2,2014
28/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
28/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
28/2/2014,1,1,0,0,0,0,0,8,0,0.386174586,-14.81537432,2,2014
28/2/2014,1,0,0,1,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
28/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
28/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
28/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
28/2/2014,1,0,0,0,0,0,0,8,0,-0.613825414,-14.81537432,2,2014
1/3/2014,1,1,0,0,0,0,0,9,0,0.386174586,-13.81537432,3,2014
1/3/2014,1,1,0,0,0,0,0,9,0,0.386174586,-13.81537432,3,2014
1/3/2014,1,1,0,0,0,0,0,9,0,0.386174586,-13.81537432,3,2014
1/3/2014,1,0,0,0,0,0,0,9,0,-0.613825414,-13.81537432,3,2014
1/3/2014,1,0,0,0,0,0,0,9,0,-0.613825414,-13.81537432,3,2014
1/3/2014,1,0,0,0,0,0,0,9,0,-0.613825414,-13.81537432,3,2014
1/3/2014,1,0,0,1,0,0,0,9,0,-0.613825414,-13.81537432,3,2014
1/3/2014,1,0,0,1,0,0,0,9,0,-0.613825414,-13.81537432,3,2014
